income,property_value,loan_amount,interest_rate,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,covenant_count
60.0,295000.0,285000.0,6.25,False,False,False,False,False,True,False,0.0
145.0,565000.0,535000.0,7.125,False,False,False,False,False,False,True,0.0
96.0,205000.0,185000.0,3.625,False,False,False,False,False,True,False,0.0
53.0,135000.0,125000.0,7.625,False,False,False,False,False,False,True,0.0
113.0,275000.0,15000.0,7.5,False,False,False,False,False,True,False,7.0
105.0,755000.0,425000.0,7.75,False,False,False,False,False,False,True,0.0
570.0,905000.0,345000.0,6.625,False,False,False,False,False,False,True,0.0
80.0,275000.0,265000.0,6.5,False,False,False,False,False,False,True,0.0
89.0,345000.0,295000.0,6.75,False,True,False,False,False,False,False,0.0
61.0,255000.0,185000.0,7.5,False,False,False,False,False,False,True,0.0
293.0,515000.0,475000.0,4.99,False,False,False,False,False,False,True,0.0
127.0,325000.0,295000.0,6.8,False,False,False,False,False,False,True,0.0
77.0,165000.0,135000.0,7.5,False,False,False,False,False,False,True,0.0
151.0,345000.0,335000.0,7.375,False,False,False,False,False,False,True,0.0
140.0,425000.0,375000.0,6.875,False,False,False,False,False,False,True,196.0
72.0,315000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
205.0,455000.0,365000.0,6.125,False,False,False,False,False,False,True,0.0
86.0,415000.0,415000.0,5.75,False,False,False,False,False,False,True,0.0
176.0,275000.0,55000.0,6.875,False,False,False,False,False,False,True,0.0
138.0,365000.0,285000.0,7.125,False,False,False,False,False,False,True,0.0
96.0,245000.0,235000.0,5.75,False,False,False,False,False,True,False,0.0
79.0,485000.0,465000.0,6.0,True,False,False,False,False,False,False,0.0
96.0,445000.0,355000.0,5.75,False,True,False,False,False,False,False,0.0
213.0,365000.0,65000.0,11.25,False,False,False,False,False,True,False,403.0
914.0,2405000.0,1915000.0,5.5,False,False,False,False,False,False,True,0.0
190.0,645000.0,515000.0,6.499,False,False,False,False,False,True,False,482.0
93.0,505000.0,425000.0,6.99,False,False,False,False,False,True,False,0.0
159.0,485000.0,465000.0,6.375,False,True,False,False,False,False,False,0.0
85.0,255000.0,165000.0,9.125,False,False,False,False,False,False,True,0.0
61.0,135000.0,125000.0,7.25,False,False,False,False,False,False,True,0.0
96.0,335000.0,305000.0,5.125,False,False,False,False,False,True,False,0.0
110.0,145000.0,125000.0,7.99,False,False,False,False,False,False,True,0.0
92.0,335000.0,315000.0,7.625,False,False,False,False,False,False,True,0.0
266.0,1115000.0,795000.0,8.875,False,False,False,False,False,False,True,0.0
49.0,165000.0,115000.0,6.75,False,False,False,False,False,False,True,0.0
134.0,385000.0,385000.0,6.625,False,True,False,False,False,False,False,0.0
96.0,485000.0,315000.0,8.5,False,False,False,False,False,True,False,0.0
108.0,365000.0,345000.0,6.999,False,False,False,False,False,False,True,965.0
83.0,315000.0,305000.0,7.25,False,False,False,False,False,False,True,0.0
91.0,575000.0,305000.0,7.125,False,False,False,False,False,False,True,13.0
120.0,255000.0,255000.0,7.25,False,False,False,False,False,False,True,0.0
130.0,315000.0,315000.0,7.0,False,False,False,False,False,False,True,0.0
87.0,185000.0,145000.0,7.125,False,False,False,False,False,False,True,0.0
99.0,205000.0,195000.0,7.0,False,False,False,False,False,False,True,0.0
66.0,315000.0,295000.0,6.5,False,False,False,False,False,False,True,0.0
161.0,515000.0,415000.0,7.49,False,False,False,False,False,True,False,119.0
39.0,125000.0,95000.0,7.0,False,False,False,False,False,False,True,0.0
99.0,245000.0,225000.0,6.125,False,False,False,False,False,True,False,100.0
110.0,295000.0,165000.0,6.5,False,False,False,False,False,False,True,0.0
55.0,215000.0,205000.0,7.75,False,False,False,False,False,False,True,0.0
209.0,455000.0,435000.0,5.999,False,False,False,False,False,False,True,0.0
76.0,445000.0,285000.0,6.999,False,False,False,False,False,False,True,0.0
0.0,575000.0,435000.0,8.25,False,False,False,False,False,False,False,0.0
110.0,515000.0,435000.0,7.0,False,False,False,False,False,False,True,0.0
107.0,225000.0,215000.0,8.25,False,False,False,False,False,False,True,0.0
75.0,215000.0,5000.0,0.0,False,False,False,False,False,False,True,93.0
67.0,205000.0,195000.0,7.375,False,False,False,False,False,False,True,0.0
82.0,175000.0,165000.0,6.875,False,False,False,False,False,False,True,0.0
130.0,375000.0,15000.0,6.25,True,False,False,False,False,False,False,0.0
158.0,435000.0,105000.0,7.69,False,False,False,False,False,False,True,0.0
53.0,235000.0,225000.0,6.999,False,False,False,False,False,False,True,0.0
61.0,175000.0,175000.0,6.499,False,False,False,False,False,False,True,0.0
96.0,375000.0,305000.0,7.125,False,False,False,False,False,True,False,0.0
115.0,245000.0,245000.0,7.375,False,False,False,False,False,False,True,0.0
97.0,105000.0,5000.0,7.0,False,False,False,False,False,False,True,0.0
37.0,95000.0,65000.0,10.15,False,False,False,False,False,True,False,0.0
102.0,285000.0,265000.0,7.875,False,False,False,False,False,False,True,0.0
128.0,245000.0,235000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,355000.0,255000.0,4.75,False,False,False,False,False,True,False,0.0
89.0,305000.0,275000.0,6.875,False,False,False,False,False,False,True,0.0
68.0,185000.0,185000.0,6.25,False,False,False,False,False,False,True,60.0
167.0,465000.0,25000.0,9.99,False,False,False,False,False,False,True,0.0
422.0,335000.0,285000.0,5.75,False,False,False,False,False,False,True,0.0
42.0,145000.0,115000.0,7.375,False,False,False,False,False,False,True,0.0
65.0,215000.0,205000.0,7.625,False,False,False,False,False,False,True,0.0
172.0,425000.0,405000.0,5.875,False,False,False,False,False,True,False,0.0
261.0,485000.0,385000.0,7.625,False,False,False,False,False,False,True,86.0
96.0,515000.0,465000.0,5.875,False,False,False,False,False,True,False,0.0
57.0,225000.0,175000.0,5.99,False,False,False,False,False,False,True,0.0
106.0,365000.0,325000.0,6.875,False,False,False,False,False,False,True,0.0
77.0,365000.0,355000.0,6.25,False,False,False,False,False,False,True,0.0
81.0,255000.0,255000.0,6.75,False,False,False,False,False,False,True,0.0
96.0,265000.0,255000.0,6.625,False,False,False,False,False,True,False,0.0
165.0,555000.0,465000.0,7.5,False,False,False,False,False,False,True,0.0
165.0,305000.0,225000.0,7.848,False,False,False,False,False,False,True,257.0
224.0,295000.0,255000.0,7.49,False,False,False,False,False,False,True,0.0
129.0,365000.0,295000.0,8.5,False,False,False,False,False,False,True,0.0
141.0,375000.0,335000.0,7.5,False,False,False,False,False,False,True,0.0
96.0,165000.0,145000.0,4.375,False,False,False,False,False,True,False,0.0
436.0,1255000.0,755000.0,7.375,False,False,False,False,False,False,True,0.0
46.0,165000.0,145000.0,6.125,False,False,False,False,False,False,True,0.0
86.0,225000.0,215000.0,7.625,False,False,False,False,False,False,True,0.0
91.0,305000.0,295000.0,6.375,False,False,False,False,False,True,False,64.0
47.0,165000.0,165000.0,6.99,False,False,False,False,False,False,True,0.0
67.0,125000.0,95000.0,7.0,False,False,False,True,False,False,False,0.0
83.0,225000.0,115000.0,5.9,False,False,False,False,False,False,True,0.0
66.0,245000.0,185000.0,6.375,False,False,False,False,False,False,True,0.0
47.0,215000.0,195000.0,6.75,False,False,False,False,False,True,False,0.0
96.0,425000.0,405000.0,7.75,False,False,False,False,False,True,False,0.0
110.0,1375000.0,465000.0,6.125,False,False,False,False,False,False,True,0.0
96.0,655000.0,305000.0,6.99,False,False,False,False,False,True,False,0.0
189.0,455000.0,365000.0,7.125,False,False,False,False,False,False,True,0.0
105.0,285000.0,265000.0,6.625,False,True,False,False,False,False,False,0.0
96.0,465000.0,375000.0,8.75,False,False,False,False,False,True,False,0.0
96.0,215000.0,215000.0,6.99,False,False,False,False,False,True,False,0.0
259.0,1065000.0,855000.0,5.5,False,False,False,False,False,False,True,0.0
329.0,905000.0,535000.0,6.5,False,True,False,False,False,False,False,0.0
110.0,355000.0,345000.0,6.5,True,False,False,False,False,False,False,0.0
113.0,435000.0,415000.0,6.875,False,False,False,False,False,False,True,0.0
48.0,75000.0,75000.0,9.8,False,False,False,False,False,False,True,0.0
261.0,875000.0,725000.0,7.75,False,False,False,False,False,False,True,0.0
82.0,235000.0,225000.0,7.499,False,False,False,False,False,False,True,0.0
232.0,345000.0,105000.0,8.25,False,False,False,False,False,False,True,0.0
152.0,545000.0,225000.0,6.125,False,False,False,False,False,False,True,0.0
56.0,125000.0,15000.0,0.0,False,False,False,False,False,False,True,0.0
76.0,225000.0,225000.0,7.125,False,False,False,False,False,False,True,0.0
156.0,565000.0,445000.0,6.99,False,False,False,False,False,False,False,0.0
86.0,245000.0,15000.0,0.0,False,False,False,False,False,True,False,0.0
114.0,255000.0,245000.0,6.375,False,False,False,False,False,True,False,0.0
108.0,325000.0,15000.0,7.0,False,False,False,False,False,False,False,0.0
114.0,285000.0,285000.0,6.75,False,False,False,False,False,False,True,0.0
57.0,225000.0,125000.0,7.45,False,False,False,False,False,False,True,0.0
128.0,525000.0,485000.0,6.875,False,False,False,False,False,False,True,0.0
83.0,385000.0,325000.0,5.875,False,False,False,False,False,False,True,3.0
224.0,645000.0,575000.0,6.625,False,True,False,False,False,False,False,0.0
1132.0,1725000.0,1295000.0,6.75,False,False,False,False,False,False,True,603.0
153.0,355000.0,285000.0,6.375,False,False,False,False,False,False,True,0.0
176.0,705000.0,565000.0,5.125,False,False,False,False,False,False,True,0.0
205.0,375000.0,335000.0,5.275,False,False,False,False,False,False,True,0.0
75.0,295000.0,295000.0,6.875,False,False,False,False,False,False,True,0.0
96.0,395000.0,365000.0,7.25,False,False,False,False,False,True,False,0.0
82.0,325000.0,285000.0,6.575,False,False,False,False,False,False,True,0.0
59.0,165000.0,165000.0,6.5,False,False,False,False,False,False,True,0.0
74.0,315000.0,305000.0,7.0,True,False,False,False,False,False,False,317.0
95.0,355000.0,345000.0,7.625,False,False,False,False,False,False,False,0.0
99.0,395000.0,315000.0,6.99,False,False,False,False,False,False,True,3.0
80.0,325000.0,295000.0,7.375,False,False,False,False,False,False,False,32.0
96.0,285000.0,275000.0,5.5,False,False,False,False,False,True,False,0.0
132.0,415000.0,395000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,155000.0,145000.0,7.25,False,False,False,False,False,False,True,0.0
101.0,285000.0,285000.0,6.25,False,False,False,False,False,False,True,0.0
78.0,475000.0,415000.0,5.99,False,False,False,False,False,False,True,0.0
85.0,195000.0,185000.0,7.375,False,False,False,False,False,False,True,0.0
270.0,815000.0,415000.0,6.875,False,False,False,False,False,False,True,0.0
65.0,225000.0,215000.0,6.625,False,False,False,False,False,False,True,0.0
101.0,425000.0,425000.0,5.375,False,False,False,False,False,False,True,0.0
159.0,495000.0,445000.0,5.99,False,False,False,False,False,False,True,0.0
96.0,465000.0,345000.0,6.5,False,False,False,False,False,True,False,0.0
103.0,275000.0,255000.0,6.625,False,False,False,False,False,False,True,0.0
56.0,105000.0,75000.0,5.875,False,False,False,False,False,False,True,0.0
35.0,165000.0,155000.0,4.75,True,False,False,False,False,False,False,0.0
132.0,295000.0,285000.0,7.0,False,False,False,False,False,False,True,39.0
117.0,465000.0,395000.0,6.99,False,False,False,False,False,False,True,0.0
104.0,345000.0,55000.0,7.99,False,False,False,False,False,False,True,0.0
94.0,345000.0,205000.0,6.875,False,False,False,False,False,False,True,0.0
62.0,145000.0,135000.0,7.5,False,False,False,False,False,False,True,76.0
96.0,725000.0,265000.0,6.625,False,False,False,False,False,True,False,0.0
83.0,185000.0,185000.0,7.25,False,False,False,False,False,False,True,0.0
114.0,345000.0,335000.0,6.625,False,True,False,False,False,False,False,0.0
126.0,335000.0,315000.0,6.875,False,False,False,False,False,False,True,87.0
96.0,395000.0,295000.0,6.875,False,False,False,False,False,True,False,0.0
138.0,295000.0,215000.0,6.75,False,False,False,False,False,False,True,0.0
39.0,225000.0,175000.0,6.775,False,False,False,False,False,False,True,0.0
51.0,185000.0,175000.0,6.5,False,False,False,False,False,False,False,0.0
150.0,495000.0,475000.0,6.125,False,False,False,False,False,False,True,0.0
7780.0,225000.0,215000.0,6.625,False,False,False,False,False,False,True,0.0
148.0,685000.0,275000.0,7.25,False,False,False,False,False,False,True,0.0
114.0,305000.0,295000.0,7.0,False,False,False,False,False,False,True,0.0
63.0,155000.0,145000.0,7.125,False,False,False,False,False,False,True,0.0
96.0,285000.0,265000.0,3.75,False,False,False,False,False,True,False,0.0
63.0,175000.0,55000.0,7.625,False,False,False,False,False,False,True,0.0
89.0,455000.0,445000.0,6.25,False,False,False,False,False,False,True,0.0
107.0,215000.0,205000.0,7.5,False,False,False,False,False,False,True,0.0
93.0,375000.0,365000.0,6.5,False,False,False,False,False,False,True,0.0
106.0,315000.0,305000.0,6.875,False,False,False,False,False,False,True,0.0
870.0,955000.0,765000.0,7.75,False,False,False,False,False,False,True,0.0
96.0,265000.0,265000.0,7.75,False,False,False,False,False,True,False,0.0
87.0,245000.0,15000.0,6.875,False,False,False,False,False,False,True,0.0
68.0,135000.0,125000.0,7.25,False,False,False,False,False,False,True,0.0
40.0,295000.0,155000.0,7.375,False,False,False,False,False,True,False,0.0
235.0,705000.0,405000.0,5.75,False,False,False,False,False,False,True,0.0
96.0,175000.0,165000.0,7.25,False,False,False,False,False,True,False,0.0
168.0,345000.0,345000.0,7.25,False,False,False,False,False,False,True,0.0
69.0,235000.0,225000.0,6.375,False,False,False,False,False,True,False,0.0
110.0,385000.0,305000.0,7.25,False,False,False,False,False,True,False,0.0
68.0,345000.0,345000.0,6.25,False,False,False,False,False,False,True,0.0
56.0,355000.0,225000.0,6.45,False,False,False,False,False,False,True,0.0
192.0,425000.0,415000.0,7.0,True,False,False,False,False,False,False,0.0
89.0,295000.0,175000.0,6.99,False,False,False,False,False,False,True,0.0
89.0,225000.0,65000.0,7.875,False,False,False,False,False,False,True,29.0
64.0,185000.0,165000.0,5.875,False,False,False,False,False,False,True,0.0
96.0,545000.0,125000.0,6.5,False,False,False,False,False,True,False,0.0
110.0,345000.0,15000.0,6.875,False,True,False,False,False,False,False,13.0
38.0,165000.0,145000.0,6.875,False,False,False,False,False,True,False,0.0
116.0,425000.0,335000.0,9.0,False,False,False,False,False,False,True,0.0
74.0,145000.0,145000.0,6.5,False,False,False,False,False,False,True,0.0
137.0,335000.0,15000.0,7.375,False,True,False,False,False,False,False,0.0
111.0,365000.0,345000.0,7.25,True,False,False,False,False,False,False,0.0
96.0,175000.0,165000.0,6.125,False,False,False,False,False,False,True,0.0
371.0,385000.0,325000.0,7.25,False,False,False,False,False,False,True,0.0
112.0,395000.0,385000.0,5.5,False,True,False,False,False,False,False,128.0
136.0,395000.0,355000.0,6.875,False,False,False,False,False,False,True,0.0
325.0,415000.0,215000.0,7.25,False,False,False,False,False,False,True,0.0
47.0,185000.0,185000.0,6.375,False,False,False,False,False,True,False,0.0
282.0,735000.0,175000.0,7.5,False,False,False,False,False,False,True,2.0
96.0,685000.0,645000.0,6.125,False,False,False,False,False,False,True,232.0
70.0,295000.0,285000.0,6.625,False,False,False,False,False,False,True,0.0
60.0,265000.0,255000.0,6.25,True,False,False,False,False,False,False,2.0
96.0,685000.0,655000.0,6.625,False,False,False,False,False,True,False,0.0
154.0,225000.0,185000.0,6.875,False,False,False,False,False,False,True,0.0
96.0,265000.0,265000.0,5.75,False,False,False,False,False,True,False,0.0
217.0,835000.0,665000.0,7.125,False,False,False,False,False,False,True,0.0
180.0,485000.0,435000.0,5.875,False,False,False,False,False,False,True,0.0
96.0,405000.0,345000.0,6.49,False,False,False,False,False,True,False,0.0
52.0,155000.0,155000.0,7.125,False,False,False,False,False,False,True,0.0
96.0,365000.0,355000.0,6.625,False,False,False,False,False,True,False,0.0
95.0,335000.0,295000.0,6.625,False,False,False,False,False,False,True,0.0
58.0,215000.0,175000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,295000.0,285000.0,5.875,False,False,False,False,False,True,False,0.0
150.0,285000.0,275000.0,5.999,False,False,False,False,False,False,True,0.0
126.0,385000.0,165000.0,7.413,False,False,False,False,False,False,False,965.0
71.0,275000.0,265000.0,5.625,False,False,False,False,False,False,True,0.0
123.0,535000.0,185000.0,5.375,False,False,False,False,False,True,False,0.0
96.0,515000.0,415000.0,5.99,False,False,False,False,False,True,False,0.0
78.0,225000.0,225000.0,6.75,False,False,False,False,False,False,True,0.0
49.0,195000.0,175000.0,7.999,False,False,False,False,False,False,True,0.0
130.0,435000.0,415000.0,7.125,False,False,False,False,False,False,False,0.0
95.0,555000.0,445000.0,6.75,False,False,False,False,False,False,True,0.0
138.0,495000.0,445000.0,6.125,False,False,False,False,False,False,True,0.0
66.0,235000.0,225000.0,6.625,False,False,False,False,False,False,True,0.0
138.0,425000.0,405000.0,7.0,False,False,False,False,False,True,False,0.0
124.0,285000.0,285000.0,5.68,False,False,False,False,False,False,True,0.0
101.0,295000.0,285000.0,6.75,False,False,False,False,False,False,True,0.0
112.0,405000.0,175000.0,7.5,False,False,False,False,False,True,False,0.0
96.0,555000.0,255000.0,7.875,False,False,False,False,False,True,False,0.0
126.0,415000.0,355000.0,7.125,False,False,False,False,False,False,True,0.0
102.0,235000.0,225000.0,6.75,False,False,False,False,False,False,True,0.0
60.0,315000.0,275000.0,6.75,False,False,False,False,False,False,True,0.0
330.0,815000.0,615000.0,7.367,False,False,False,False,False,False,True,0.0
73.0,275000.0,15000.0,0.0,True,False,False,False,False,False,False,0.0
271.0,615000.0,575000.0,6.625,False,False,False,False,False,True,False,0.0
83.0,295000.0,265000.0,7.125,False,False,False,True,False,False,False,0.0
83.0,905000.0,165000.0,9.5,False,False,False,False,False,False,True,0.0
190.0,785000.0,585000.0,5.999,False,False,False,False,False,False,True,198.0
98.0,115000.0,105000.0,6.0,False,False,False,False,False,False,True,0.0
101.0,555000.0,445000.0,7.15,False,False,False,False,False,False,True,0.0
55.0,255000.0,145000.0,5.5,False,False,False,False,False,False,True,0.0
37.0,455000.0,165000.0,5.875,False,False,False,False,False,False,True,0.0
251.0,575000.0,305000.0,7.625,False,False,False,False,False,False,True,0.0
38.0,185000.0,165000.0,6.75,False,False,False,False,False,False,True,0.0
58.0,305000.0,205000.0,6.875,False,False,False,False,False,False,True,0.0
92.0,325000.0,315000.0,7.45,False,False,False,False,False,False,True,0.0
136.0,615000.0,495000.0,6.5,False,False,False,False,False,False,False,0.0
53.0,195000.0,185000.0,7.75,False,False,False,False,False,True,False,0.0
137.0,325000.0,125000.0,6.625,False,False,False,False,False,False,True,0.0
144.0,455000.0,445000.0,6.125,False,False,False,False,False,False,True,0.0
132.0,315000.0,295000.0,6.75,False,False,False,False,False,False,True,0.0
96.0,535000.0,405000.0,6.75,False,False,False,False,False,True,False,0.0
52.0,245000.0,235000.0,6.875,False,False,False,False,False,True,False,13.0
60.0,215000.0,205000.0,6.375,False,False,False,False,False,False,True,0.0
180.0,725000.0,575000.0,7.875,False,False,False,False,False,True,False,22.0
112.0,205000.0,205000.0,7.0,False,False,False,False,False,False,True,0.0
63.0,315000.0,205000.0,7.375,False,False,False,False,False,False,False,39.0
96.0,745000.0,565000.0,6.75,False,False,False,False,False,True,False,0.0
98.0,325000.0,305000.0,7.625,False,False,False,False,False,False,True,0.0
120.0,415000.0,305000.0,7.375,False,False,False,False,False,False,True,0.0
91.0,315000.0,255000.0,5.75,False,False,False,False,False,True,False,0.0
88.0,365000.0,285000.0,7.25,False,False,False,False,False,False,True,0.0
101.0,275000.0,15000.0,6.25,False,True,False,False,False,False,False,0.0
97.0,405000.0,415000.0,6.25,False,False,False,False,False,False,True,0.0
259.0,1035000.0,825000.0,6.0,False,False,False,False,False,False,True,0.0
96.0,255000.0,175000.0,8.0,False,False,False,False,False,True,False,0.0
100.0,375000.0,365000.0,7.375,True,False,False,False,False,False,False,70.0
114.0,275000.0,265000.0,6.5,False,False,False,False,False,True,False,0.0
148.0,505000.0,495000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,335000.0,265000.0,6.375,False,False,False,False,False,True,False,0.0
75.0,305000.0,275000.0,6.999,False,False,False,False,False,False,True,0.0
96.0,165000.0,165000.0,6.125,False,False,False,False,False,True,False,0.0
96.0,415000.0,325000.0,7.625,False,False,False,False,False,True,False,965.0
96.0,215000.0,185000.0,5.875,False,False,False,False,False,True,False,10.0
64.0,175000.0,165000.0,5.49,False,False,False,False,False,False,True,0.0
63.0,245000.0,185000.0,5.75,False,False,False,False,False,False,True,0.0
387.0,655000.0,525000.0,9.5,False,False,False,False,False,False,True,14.0
138.0,425000.0,335000.0,5.25,False,False,False,False,False,False,True,0.0
60.0,65000.0,55000.0,9.89,True,False,False,False,False,False,False,0.0
256.0,585000.0,445000.0,4.99,False,False,False,False,False,False,True,0.0
177.0,635000.0,595000.0,6.999,False,False,False,False,False,False,False,0.0
86.0,225000.0,185000.0,6.75,False,False,False,False,False,False,True,9.0
55.0,315000.0,205000.0,7.25,False,False,False,False,False,False,True,0.0
34.0,175000.0,165000.0,6.25,False,False,False,False,False,False,True,0.0
96.0,165000.0,155000.0,6.25,False,False,False,False,False,True,False,0.0
82.0,345000.0,255000.0,5.875,False,False,False,False,False,False,True,0.0
235.0,405000.0,345000.0,6.625,False,False,False,False,False,True,False,0.0
219.0,505000.0,405000.0,7.625,False,False,False,False,False,False,True,0.0
106.0,385000.0,375000.0,6.75,False,False,False,False,False,False,True,0.0
164.0,625000.0,515000.0,7.125,False,False,False,False,False,False,True,0.0
207.0,335000.0,345000.0,7.125,False,True,False,False,False,False,False,0.0
96.0,375000.0,305000.0,13.0,False,False,False,False,False,True,False,0.0
96.0,225000.0,205000.0,6.575,False,False,False,False,False,True,False,0.0
58.0,195000.0,175000.0,7.25,False,False,False,False,False,False,True,0.0
80.0,255000.0,255000.0,6.875,False,False,False,False,False,True,False,0.0
107.0,325000.0,195000.0,6.5,False,False,False,False,False,True,False,0.0
33.0,225000.0,135000.0,5.875,False,False,False,False,False,False,True,0.0
83.0,275000.0,235000.0,6.99,False,False,False,False,False,False,True,0.0
263.0,595000.0,565000.0,5.21,False,False,False,False,False,False,True,0.0
128.0,365000.0,285000.0,6.0,False,False,False,False,False,False,True,0.0
65.0,255000.0,245000.0,6.125,False,False,False,False,False,True,False,22.0
138.0,525000.0,425000.0,7.375,False,False,False,False,False,False,True,0.0
154.0,675000.0,445000.0,7.05,False,False,False,False,False,False,True,0.0
161.0,405000.0,285000.0,7.125,False,False,False,False,False,False,True,145.0
63.0,295000.0,235000.0,5.99,False,False,False,False,False,False,True,0.0
142.0,425000.0,335000.0,6.999,False,False,False,False,False,False,False,0.0
99.0,585000.0,195000.0,4.75,False,False,False,False,False,False,False,0.0
72.0,255000.0,235000.0,6.875,False,False,False,False,False,False,True,0.0
144.0,485000.0,465000.0,6.125,False,False,False,False,False,False,True,0.0
76.0,245000.0,235000.0,7.125,False,False,False,False,False,False,True,0.0
96.0,125000.0,115000.0,6.5,False,False,False,False,False,True,False,166.0
295.0,1405000.0,725000.0,6.24,False,False,False,False,False,False,True,74.0
96.0,305000.0,245000.0,6.25,False,False,False,False,False,True,False,0.0
72.0,245000.0,245000.0,6.125,False,False,False,False,False,False,True,0.0
262.0,355000.0,265000.0,7.0,False,False,False,False,False,False,True,0.0
80.0,185000.0,175000.0,7.0,False,False,False,False,False,False,True,0.0
110.0,425000.0,345000.0,6.49,False,False,False,False,False,False,True,0.0
103.0,285000.0,265000.0,6.125,False,False,False,False,False,False,True,0.0
49.0,175000.0,15000.0,0.0,False,True,False,False,False,False,False,130.0
111.0,305000.0,305000.0,6.75,False,False,False,False,False,True,False,0.0
88.0,295000.0,285000.0,7.125,False,False,False,False,False,False,True,25.0
144.0,565000.0,535000.0,6.5,False,False,False,False,False,False,True,0.0
76.0,295000.0,75000.0,6.625,False,False,False,False,False,False,True,0.0
103.0,415000.0,205000.0,6.999,False,False,False,False,False,True,False,0.0
399.0,665000.0,635000.0,5.75,False,False,False,False,False,False,True,0.0
83.0,185000.0,175000.0,7.125,False,False,False,False,False,False,True,0.0
91.0,595000.0,405000.0,7.25,False,False,False,False,False,False,True,0.0
471.0,1135000.0,105000.0,7.25,False,False,False,False,False,False,True,161.0
66.0,405000.0,325000.0,6.99,False,False,False,False,False,False,True,537.0
165.0,355000.0,355000.0,6.99,True,False,False,False,False,False,False,0.0
743.0,995000.0,895000.0,7.125,False,False,False,False,False,False,True,0.0
80.0,325000.0,45000.0,8.74,False,False,False,False,False,False,False,9.0
77.0,345000.0,325000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,605000.0,485000.0,6.125,False,False,False,False,False,True,False,410.0
110.0,245000.0,135000.0,7.0,False,False,False,False,False,True,False,88.0
115.0,445000.0,435000.0,8.25,False,False,False,False,False,False,True,0.0
68.0,235000.0,235000.0,6.625,False,False,False,False,False,False,True,0.0
96.0,795000.0,715000.0,5.625,False,False,False,False,False,True,False,0.0
89.0,345000.0,325000.0,6.375,False,False,False,False,False,True,False,0.0
73.0,235000.0,225000.0,6.875,False,False,False,False,False,True,False,0.0
107.0,505000.0,395000.0,6.625,False,False,False,False,False,True,False,0.0
169.0,295000.0,225000.0,7.875,False,False,False,False,False,False,True,0.0
54.0,335000.0,165000.0,4.25,True,False,False,False,False,False,False,0.0
76.0,305000.0,195000.0,5.875,False,False,False,False,False,False,True,0.0
96.0,235000.0,225000.0,5.75,False,False,False,False,False,True,False,0.0
107.0,365000.0,215000.0,5.874,False,False,False,False,False,False,True,0.0
43.0,465000.0,95000.0,8.75,False,False,False,False,False,False,True,943.0
96.0,175000.0,175000.0,7.5,False,False,False,False,False,True,False,0.0
62.0,275000.0,225000.0,7.5,False,False,False,False,False,False,True,0.0
168.0,505000.0,475000.0,6.375,False,False,False,False,False,False,True,68.0
113.0,475000.0,15000.0,8.0,False,False,False,False,False,True,False,93.0
592.0,1305000.0,1105000.0,7.5,False,False,False,False,False,False,True,482.0
188.0,625000.0,565000.0,7.625,False,False,False,False,False,False,True,0.0
83.0,235000.0,225000.0,7.25,False,False,False,False,False,False,True,0.0
163.0,555000.0,525000.0,6.75,False,False,False,False,False,False,True,351.0
61.0,235000.0,225000.0,7.25,False,False,False,False,False,False,True,0.0
243.0,505000.0,405000.0,6.875,False,False,False,False,False,False,True,0.0
340.0,715000.0,675000.0,6.375,False,True,False,False,False,False,False,0.0
142.0,405000.0,375000.0,7.375,False,False,False,False,False,False,True,0.0
206.0,325000.0,245000.0,5.875,False,False,False,False,False,False,True,0.0
77.0,345000.0,305000.0,6.5,False,False,False,False,False,False,True,7.0
92.0,215000.0,195000.0,6.375,False,False,False,False,False,False,True,68.0
120.0,465000.0,375000.0,7.24,False,False,False,False,False,False,True,0.0
96.0,215000.0,165000.0,5.875,False,False,False,False,False,True,False,0.0
96.0,225000.0,185000.0,6.41,False,False,False,False,False,True,False,0.0
63.0,275000.0,205000.0,6.125,False,False,False,False,False,True,False,0.0
96.0,305000.0,225000.0,7.125,False,False,False,False,False,True,False,0.0
365.0,1305000.0,1045000.0,6.875,False,False,False,False,False,False,True,0.0
52.0,165000.0,165000.0,7.875,False,False,False,False,False,True,False,0.0
1313.0,2505000.0,2005000.0,6.75,False,False,False,False,False,False,True,0.0
87.0,315000.0,315000.0,5.625,False,False,False,False,False,True,False,0.0
114.0,315000.0,285000.0,6.75,False,False,True,False,False,False,False,0.0
56.0,465000.0,235000.0,7.0,False,False,False,False,False,False,True,0.0
96.0,85000.0,75000.0,6.875,False,False,False,False,False,True,False,0.0
107.0,575000.0,545000.0,4.75,False,False,False,False,False,False,False,0.0
43.0,185000.0,175000.0,6.375,False,False,False,True,False,False,False,0.0
93.0,395000.0,375000.0,7.0,False,False,False,False,False,False,True,410.0
59.0,135000.0,95000.0,7.625,False,False,False,False,False,False,True,0.0
160.0,325000.0,305000.0,7.25,False,False,False,False,False,False,True,0.0
71.0,235000.0,215000.0,7.625,False,False,False,False,False,False,True,36.0
