income,property_value,loan_amount,interest_rate,black_high_density,black_vhigh_density,race_Black,race_Joint,race_Multiracial,race_Native American,race_Pacific Islander,race_Unknown,race_White,cd_High (101-200),cd_Low (1-50),cd_Medium (51-100),cd_Very High (>200)
96.0,405000.0,385000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
260.0,145000.0,105000.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,425000.0,345000.0,6.375,False,False,False,False,False,False,False,True,False,False,False,False,False
75.0,125000.0,125000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
94.0,475000.0,425000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
86.0,395000.0,375000.0,6.5,False,False,True,False,False,False,False,False,False,False,False,False,False
155.0,485000.0,445000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
61.0,235000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
65.0,205000.0,195000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
238.0,795000.0,635000.0,6.25,False,False,True,False,False,False,False,False,False,False,False,False,False
122.0,505000.0,455000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
93.0,495000.0,365000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
51.0,215000.0,205000.0,7.0,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,555000.0,525000.0,6.375,False,False,False,False,False,False,False,True,False,False,False,False,False
156.0,75000.0,65000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
79.0,345000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,415000.0,315000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,425000.0,345000.0,6.0,False,False,False,False,False,False,False,True,False,False,False,False,False
111.0,425000.0,415000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,315000.0,285000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
79.0,305000.0,295000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
60.0,95000.0,95000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
97.0,395000.0,325000.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False
135.0,295000.0,285000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,215000.0,175000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,4005000.0,3205000.0,6.65,False,False,False,False,False,False,False,True,False,False,False,False,False
135.0,245000.0,205000.0,8.5,False,False,False,False,False,False,False,False,True,False,False,False,False
118.0,395000.0,295000.0,7.375,False,False,False,False,False,False,False,False,True,False,False,False,False
77.0,165000.0,115000.0,5.393,False,False,False,False,False,False,False,False,True,False,False,False,False
69.0,215000.0,205000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,515000.0,355000.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False
60.0,255000.0,225000.0,6.075,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,225000.0,225000.0,6.75,False,False,False,False,False,False,False,True,False,False,False,False,False
201.0,295000.0,295000.0,7.125,False,False,False,True,False,False,False,False,False,False,False,False,False
76.0,505000.0,355000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
44.0,185000.0,175000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,265000.0,245000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
76.0,205000.0,25000.0,7.14,False,False,False,False,False,False,False,False,True,False,False,False,False
104.0,595000.0,215000.0,4.5,False,False,False,False,False,False,False,False,True,False,False,False,False
156.0,475000.0,435000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
99.0,365000.0,355000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
160.0,845000.0,585000.0,5.99,False,False,False,False,False,False,False,True,False,False,False,False,False
119.0,195000.0,185000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,295000.0,185000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
189.0,415000.0,325000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,455000.0,465000.0,5.625,False,False,False,False,False,False,False,True,False,False,False,False,False
52.0,255000.0,265000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,235000.0,225000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
136.0,715000.0,395000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
86.0,365000.0,355000.0,6.99,False,False,False,False,False,False,False,False,False,False,False,False,False
571.0,545000.0,545000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
52.0,205000.0,205000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
107.0,375000.0,375000.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False
71.0,125000.0,125000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
47.0,235000.0,195000.0,7.625,False,False,True,False,False,False,False,False,False,False,False,False,False
164.0,505000.0,265000.0,6.375,False,False,False,True,False,False,False,False,False,False,False,False,False
116.0,205000.0,195000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
101.0,275000.0,245000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
32.0,205000.0,145000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
596.0,915000.0,405000.0,7.0,False,False,False,False,False,False,False,False,True,False,False,False,False
102.0,535000.0,375000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
138.0,385000.0,375000.0,6.375,False,False,False,False,False,False,False,True,False,False,False,False,False
87.0,285000.0,255000.0,6.75,False,False,True,False,False,False,False,False,False,False,False,False,False
89.0,325000.0,135000.0,5.875,False,False,False,False,False,False,False,False,True,False,False,False,False
90.0,75000.0,65000.0,8.25,False,False,False,True,False,False,False,False,False,False,False,False,False
41.0,95000.0,75000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
49.0,155000.0,15000.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False
164.0,355000.0,285000.0,6.99,False,False,False,False,False,False,False,False,True,False,False,False,False
157.0,555000.0,125000.0,8.24,False,False,False,False,False,False,False,False,True,False,False,False,False
126.0,415000.0,395000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
68.0,285000.0,255000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,True,False
122.0,495000.0,475000.0,7.125,False,False,False,False,False,False,False,False,False,False,False,False,False
55.0,385000.0,275000.0,7.15,False,False,False,False,False,False,False,False,True,False,False,False,False
52.0,55000.0,55000.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False
55.0,305000.0,245000.0,6.49,False,False,False,False,False,False,False,False,True,False,False,False,False
135.0,475000.0,455000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
136.0,385000.0,315000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,265000.0,255000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
103.0,245000.0,215000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
34.0,105000.0,105000.0,6.375,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,405000.0,395000.0,5.75,False,False,False,False,False,False,False,True,False,False,False,False,False
120.0,185000.0,105000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
38.0,165000.0,135000.0,7.5,False,False,False,False,False,False,False,True,False,False,False,False,False
74.0,265000.0,255000.0,7.375,False,False,False,True,False,False,False,False,False,False,False,False,False
116.0,365000.0,345000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
68.0,165000.0,165000.0,7.25,False,False,False,False,False,True,False,False,False,False,False,False,False
96.0,185000.0,185000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
87.0,405000.0,365000.0,6.125,False,False,False,False,False,False,False,False,True,False,False,False,False
185.0,495000.0,295000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
75.0,215000.0,205000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
66.0,185000.0,185000.0,5.975,False,False,False,False,False,False,False,True,False,False,False,False,False
169.0,505000.0,405000.0,5.125,False,False,False,False,False,False,False,False,True,True,False,False,False
83.0,335000.0,325000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,False
111.0,435000.0,415000.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,195000.0,195000.0,7.125,False,False,False,False,False,False,False,False,True,False,True,False,False
89.0,325000.0,105000.0,3.75,False,False,False,False,False,False,False,True,False,False,False,False,False
161.0,445000.0,355000.0,6.625,False,False,False,False,False,False,False,False,True,False,False,False,False
338.0,535000.0,425000.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False
148.0,505000.0,475000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
90.0,355000.0,335000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
115.0,295000.0,295000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
275.0,725000.0,325000.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False
44.0,195000.0,185000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,355000.0,215000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
92.0,505000.0,405000.0,7.125,False,False,False,False,False,True,False,False,False,False,False,False,False
95.0,325000.0,315000.0,7.625,False,False,False,False,False,False,False,False,True,False,False,False,False
137.0,495000.0,465000.0,6.875,False,False,False,False,False,False,False,False,False,False,False,False,False
94.0,275000.0,15000.0,6.875,False,False,False,False,False,False,False,False,True,False,False,False,False
96.0,535000.0,535000.0,6.25,False,False,False,False,False,False,False,True,False,False,False,False,False
46.0,265000.0,125000.0,7.75,False,False,False,False,False,False,False,False,True,False,False,False,False
57.0,135000.0,135000.0,6.75,False,False,False,False,False,False,False,False,True,False,False,False,False
189.0,535000.0,355000.0,7.25,False,False,False,False,False,False,False,False,True,False,False,False,False
106.0,385000.0,325000.0,6.125,False,False,False,False,False,False,False,False,False,False,False,False,False
53.0,255000.0,225000.0,6.999,False,False,False,False,False,False,False,True,False,False,False,False,False
123.0,435000.0,395000.0,6.25,False,False,False,False,False,False,False,False,True,False,False,False,True
311.0,745000.0,655000.0,5.625,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,85000.0,75000.0,7.75,False,False,False,False,False,False,False,True,False,False,False,False,False
61.0,175000.0,165000.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False
72.0,155000.0,15000.0,7.125,False,False,False,False,False,False,False,True,False,False,False,False,False
96.0,215000.0,215000.0,6.99,False,False,False,False,False,False,False,True,False,False,False,False,False
121.0,335000.0,315000.0,7.125,False,False,False,False,False,False,False,False,True,False,False,False,False
